benchmark,model,sample_id,n_units,keep_ratio,spearman_pre_post,kendall_pre_post,jaccard_topk,mean_edge_pre_keep_post_drop,mean_edge_post_keep_pre_drop,frac_high_edge_pre_keep_post_drop,frac_high_edge_post_keep_pre_drop,rank_shift_edge_rho,unit_grid_h,unit_grid_w
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0999,92,0.25,0.5029977035587134,0.3440038222646918,0.35294117647058826,0.18169854767620564,0.1226319670677185,0.7272727272727273,0.7272727272727273,0.15833487710667185,8,46
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0798,744,0.25,0.15770755934443897,0.10264638896091445,0.1411042944785276,0.8518320771200316,0.0644830811596226,1.0,0.4,0.43358285792631557,62,48
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0217,80,0.25,0.2888654477262072,0.2,0.2903225806451613,0.22972198033874686,0.22511092099276456,0.45454545454545453,0.5454545454545454,0.1456171863260295,10,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0861,99,0.25,0.06944959802102658,0.04267161410018553,0.16279069767441862,1.131779607799318,0.4664200382928054,1.0,0.16666666666666666,0.5736800013913438,18,22
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0933,68,0.25,0.6152612894606252,0.4205443371378402,0.36,0.18573348643258214,0.14189811330288649,0.875,0.625,0.2608214365819496,8,34
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0368,672,0.25,0.5017053897068756,0.3511372507274147,0.3176470588235294,0.25142479970537385,0.21502253451737866,0.5172413793103449,0.5517241379310345,0.016367061168313206,42,64
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0303,192,0.25,0.31450065105932784,0.2181500872600349,0.23076923076923078,0.4322822963198026,0.3309226540227731,0.6666666666666666,0.43333333333333335,0.12357403506971776,24,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0052,72,0.25,0.41665058846228065,0.29264475743348983,0.38461538461538464,0.18889140523970127,0.1524652736261487,0.75,0.875,0.0706459811008065,12,24
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0660,931,0.25,0.05120205430409156,0.03320051280274419,0.09389671361502347,0.5276493739549051,0.16161952327594276,0.9896373056994818,0.48186528497409326,0.5028814342153377,98,38
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0437,400,0.25,0.301684135525847,0.20280701754385966,0.28205128205128205,0.17812817011560714,0.1151341900029885,0.5357142857142857,0.42857142857142855,0.10778379902177096,40,40
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0402,160,0.25,-0.012375483417320988,0.009276729559748427,0.1267605633802817,0.5865763197502782,0.37800318771792996,0.7419354838709677,0.5161290322580645,0.32995509891674984,20,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0826,744,0.25,0.04275298615904755,0.02411033444767653,0.0782608695652174,0.8760882633849509,0.1425949670551945,0.9937106918238994,0.4025157232704403,0.5474306301151858,62,48
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0450,176,0.25,-0.11556680607528065,-0.07987012987012986,0.1,0.606659585758785,0.38726616247893414,0.8055555555555556,0.4166666666666667,0.49093576641474607,22,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0739,1150,0.25,0.09364893084327804,0.061317591856813104,0.11411992263056092,0.9855101876383786,0.09244988035258388,0.9956331877729258,0.4104803493449782,0.5877318673817548,100,46
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0646,425,0.25,0.24909552766097137,0.16628190899001108,0.18435754189944134,0.33163085398431674,0.12748886451638647,0.8493150684931506,0.6575342465753424,0.21102317674952364,34,50
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0698,361,0.25,0.1416257275931906,0.09913819636811326,0.19205298013245034,0.5643725654560706,0.22621625910807003,0.9016393442622951,0.4918032786885246,0.2905109022865437,38,38
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0473,256,0.25,0.014941920347905696,0.02530637254901961,0.16363636363636364,0.3165224553682176,0.2911828659150911,0.8260869565217391,0.6521739130434783,0.25302761428061976,32,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0094,66,0.25,0.01054169710886129,0.016317016317016316,0.14285714285714285,0.13274864184980592,0.10437666190167268,0.8333333333333334,0.5,0.2106241346182586,12,22
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0671,3565,0.25,0.030045132205774407,0.02494620704050069,0.08460133901399879,0.7209877450095229,0.19149817955925916,0.9707446808510638,0.511968085106383,0.4892696134292934,230,62
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0113,78,0.25,0.14381820710934634,0.08891108891108891,0.25,0.2986816152309378,0.24065743014216423,0.6666666666666666,0.4166666666666667,0.4245421507143598,12,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0263,78,0.25,0.19217491369390102,0.13886113886113888,0.21212121212121213,0.24808705805872494,0.0827063200995326,0.8461538461538461,0.3076923076923077,0.5567963624283788,12,26
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0021,80,0.25,0.25752461322081577,0.17088607594936708,0.25,0.051748642387489475,0.07018182318036754,0.3333333333333333,0.6666666666666666,-0.0684024207849446,10,32
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0090,75,0.25,-0.08597439544807965,-0.04864864864864865,0.05555555555555555,0.4703078971189611,0.2964436749325079,0.7647058823529411,0.47058823529411764,0.4224394341466063,10,30
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0745,1428,0.25,0.3263256979935634,0.21976243464010833,0.23529411764705882,0.32777176974383415,0.08698995809841951,0.9909502262443439,0.39819004524886875,0.4260090963685944,102,56
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0511,4032,0.25,0.5099289121520937,0.3591316034238441,0.3677069199457259,0.22568575208087335,0.11190521937711044,0.8562231759656652,0.5236051502145923,0.29554443490232446,112,144
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0108,108,0.25,0.2361789895872036,0.1588785046728972,0.17391304347826086,0.34035999916101756,0.4213447908037587,0.5263157894736842,0.5789473684210527,0.05965947032064248,12,36
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0706,990,0.25,0.05306650685597099,0.0340084362329054,0.1146067415730337,0.9223295838813189,0.1753807684606376,0.9796954314720813,0.4263959390862944,0.5459483384854981,90,44
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0304,64,0.25,0.1872252747252747,0.13194444444444442,0.14285714285714285,0.37671053782105446,0.2628555403401454,0.5833333333333334,0.5833333333333334,0.18076470582052048,16,16
ocrbench,Qwen/Qwen3-VL-8B-Instruct,ocr0783,744,0.25,0.20355538901436135,0.1352045615710792,0.17721518987341772,0.9180510923266411,0.28986954698674916,0.9692307692307692,0.36153846153846153,0.4756701493118285,62,48
